fecha,estado,producto,precio_kg,mercado,tipo_alimentacion,demanda,oferta,inflacion,temperatura,ventas
2024-12-15,Sonora,carne_molida,188,tradicional,engorda_corral,media,alta,"5,53",26,105
2023-11-15,Yucatán,carne_molida,229,digital,engorda_corral,alta,alta,"4,52",36,43
2024-02-16,Sinaloa,bistec,229,digital,pastoreo,baja,media,"4,76",15,57
2023-09-11,CDMX,carne_molida,174,supermercado,pastoreo,baja,alta,"4,28",16,212
2024-08-01,Yucatán,carne_molida,196,central_abasto,engorda_corral,media,alta,"7,63",21,113
2024-11-29,Jalisco,bistec,236,tradicional,mixto,muy_alta,alta,"7,27",37,109
2024-11-23,Guanajuato,costilla,283,supermercado,engorda_corral,alta,alta,"5,27",23,131
2023-01-21,CDMX,arrachera,237,tradicional,mixto,media,alta,"5,37",17,241
2021-07-21,Jalisco,carne_molida,169,tradicional,pastoreo,muy_alta,alta,"8,71",23,45
2021-04-05,Yucatán,bistec,251,digital,engorda_corral,media,media,"7,92",36,139
2024-01-12,Oaxaca,arrachera,279,central_abasto,pastoreo,media,media,"7,69",12,102
2022-12-13,CDMX,bistec,201,supermercado,pastoreo,alta,alta,"6,22",37,264
2021-05-17,Michoacán,carne_molida,186,tradicional,pastoreo,muy_alta,media,"7,23",21,164
2024-08-12,Nuevo León,bistec,231,central_abasto,mixto,alta,media,"5,4",38,280
2023-10-11,Chiapas,arrachera,280,supermercado,pastoreo,alta,alta,"5,78",37,276
2022-03-31,Sinaloa,carne_molida,240,digital,mixto,muy_alta,media,"9,11",29,245
2023-02-20,Michoacán,sirloin,305,supermercado,pastoreo,alta,media,"6,99",37,241
2024-04-22,Nuevo León,arrachera,294,digital,pastoreo,media,baja,"5,69",13,148
2023-01-31,Chiapas,sirloin,329,central_abasto,mixto,alta,baja,"6,78",26,95
2021-10-31,Sonora,arrachera,289,tradicional,mixto,baja,baja,"5,34",32,196
2022-03-09,Guanajuato,sirloin,313,central_abasto,mixto,alta,alta,"9,4",29,215
2022-01-02,Chiapas,carne_molida,217,digital,mixto,baja,baja,"8,63",11,174
2022-05-31,Veracruz,costilla,297,tradicional,engorda_corral,muy_alta,baja,"5,63",16,192
2023-01-06,Oaxaca,costilla,298,central_abasto,mixto,muy_alta,baja,"6,03",35,104
2021-10-19,Puebla,carne_molida,178,central_abasto,pastoreo,media,alta,"8,43",27,102
2023-12-02,Yucatán,arrachera,299,central_abasto,pastoreo,media,baja,"8,44",10,193
2023-05-16,Puebla,arrachera,287,digital,mixto,baja,alta,"3,86",26,288
2022-10-30,Nuevo León,carne_molida,174,tradicional,engorda_corral,media,alta,"4,88",12,83
2021-10-21,Chiapas,sirloin,296,digital,pastoreo,baja,alta,"7,11",34,230
2024-08-10,Oaxaca,costilla,267,tradicional,pastoreo,muy_alta,baja,"3,63",15,219
2021-09-15,Chiapas,arrachera,315,central_abasto,engorda_corral,muy_alta,baja,"3,58",17,76
2023-05-04,Puebla,sirloin,318,tradicional,mixto,baja,baja,"5,47",36,89
2023-01-27,Nuevo León,carne_molida,198,supermercado,mixto,alta,alta,"3,78",22,148
2021-12-04,Michoacán,bistec,246,central_abasto,pastoreo,muy_alta,alta,"8,67",27,48
2024-10-05,CDMX,sirloin,341,supermercado,engorda_corral,alta,media,"6,84",34,81
2022-02-25,Sonora,carne_molida,204,tradicional,engorda_corral,media,alta,"6,34",19,140
2022-03-08,Oaxaca,carne_molida,234,central_abasto,engorda_corral,muy_alta,media,"7,02",33,251
2023-12-18,Guanajuato,carne_molida,209,central_abasto,mixto,media,baja,"8,93",16,73
2022-03-27,Puebla,arrachera,303,digital,engorda_corral,muy_alta,alta,"5,89",28,90
2021-09-21,Chiapas,carne_molida,170,tradicional,mixto,baja,alta,"8,46",23,94
2023-01-17,Puebla,costilla,241,supermercado,pastoreo,alta,alta,"5,88",10,278
2021-06-29,Chiapas,costilla,284,central_abasto,mixto,alta,media,"9,37",34,135
2024-11-22,Oaxaca,arrachera,288,central_abasto,mixto,baja,baja,"3,56",21,118
2021-02-13,CDMX,sirloin,312,supermercado,pastoreo,media,media,"5,85",16,162
2023-09-19,Coahuila,carne_molida,212,central_abasto,mixto,muy_alta,media,"5,2",18,42
2024-04-05,Sinaloa,carne_molida,223,supermercado,engorda_corral,alta,alta,"8,56",13,275
2023-04-14,Oaxaca,sirloin,314,central_abasto,pastoreo,muy_alta,alta,"5,55",35,92
2022-06-05,Oaxaca,arrachera,300,digital,engorda_corral,baja,media,"5,47",36,50
2024-11-24,Oaxaca,bistec,229,supermercado,engorda_corral,baja,alta,"7,46",11,100
2022-12-24,Veracruz,arrachera,255,tradicional,pastoreo,muy_alta,alta,"3,92",29,115
2021-03-27,Querétaro,arrachera,230,digital,pastoreo,baja,alta,"4,06",24,134
2024-12-24,Veracruz,sirloin,308,tradicional,engorda_corral,baja,media,"4,37",20,210
2023-06-30,Querétaro,carne_molida,179,supermercado,pastoreo,baja,alta,"5,01",20,83
2022-01-21,Querétaro,arrachera,281,digital,pastoreo,media,baja,"7,58",23,187
2021-07-16,Sinaloa,costilla,260,supermercado,pastoreo,muy_alta,media,"4,47",38,211
2024-03-28,Sinaloa,sirloin,305,central_abasto,pastoreo,baja,baja,"7,28",23,128
2021-04-24,Michoacán,costilla,272,tradicional,mixto,muy_alta,media,"8,34",15,166
2022-04-10,Guanajuato,costilla,263,tradicional,engorda_corral,alta,baja,"5,45",14,63
2024-07-11,Querétaro,arrachera,303,digital,pastoreo,muy_alta,baja,"5,26",32,245
2022-07-07,Coahuila,arrachera,333,supermercado,engorda_corral,alta,media,"9,15",27,78
2024-02-19,Coahuila,costilla,250,supermercado,pastoreo,media,alta,"4,09",28,174
2023-07-10,Nuevo León,sirloin,318,central_abasto,mixto,media,alta,"9,23",30,110
2021-08-16,Coahuila,bistec,259,supermercado,pastoreo,alta,baja,"9,4",24,177
2022-06-15,Puebla,bistec,238,tradicional,pastoreo,alta,baja,"5,35",20,229
2021-07-04,Oaxaca,costilla,214,tradicional,pastoreo,media,alta,"5,8",25,191
2023-03-25,Coahuila,arrachera,262,digital,mixto,media,alta,"8,17",33,50
2023-07-12,Sonora,arrachera,301,digital,mixto,alta,baja,"6,61",34,105
2021-12-07,Sinaloa,bistec,244,digital,mixto,baja,media,"7,08",37,270
2022-09-03,Sonora,arrachera,282,central_abasto,mixto,media,alta,"3,93",11,172
2022-04-05,Veracruz,bistec,241,digital,engorda_corral,alta,media,"4,77",21,268
2024-06-16,Oaxaca,arrachera,272,digital,pastoreo,baja,baja,"8,87",32,50
2024-07-05,Querétaro,arrachera,304,tradicional,engorda_corral,muy_alta,baja,"6,9",33,40
2024-07-16,Querétaro,arrachera,261,central_abasto,mixto,media,alta,"5,26",37,42
2024-11-03,Michoacán,sirloin,312,central_abasto,engorda_corral,baja,alta,"6,3",26,206
2024-11-21,Chiapas,bistec,213,tradicional,pastoreo,muy_alta,alta,"9,35",31,247
2021-07-13,Guanajuato,carne_molida,194,supermercado,pastoreo,media,alta,"4,14",31,287
2023-06-24,Chiapas,costilla,247,supermercado,pastoreo,muy_alta,alta,"6,17",31,248
2024-05-18,Jalisco,costilla,234,tradicional,engorda_corral,baja,alta,"5,87",32,169
2021-01-11,CDMX,sirloin,293,tradicional,mixto,alta,alta,"7,62",31,155
2021-05-22,Jalisco,sirloin,290,tradicional,pastoreo,baja,media,"9,45",10,243
2024-07-11,Michoacán,arrachera,257,tradicional,mixto,baja,baja,"6,18",26,195
2021-01-20,Guanajuato,carne_molida,197,tradicional,engorda_corral,alta,media,"9,42",20,277
2023-04-13,Oaxaca,costilla,253,supermercado,mixto,media,baja,"4,12",12,129
2021-07-18,Oaxaca,carne_molida,194,central_abasto,mixto,alta,media,"6,89",13,198
2021-07-27,Oaxaca,bistec,221,tradicional,mixto,alta,alta,"8,75",29,293
2021-06-18,Yucatán,carne_molida,187,central_abasto,engorda_corral,baja,alta,"6,18",25,114
2022-09-27,Puebla,bistec,218,digital,mixto,alta,alta,"3,84",19,105
2021-05-31,Jalisco,costilla,295,digital,engorda_corral,media,baja,"9,02",19,82
2023-01-01,Yucatán,sirloin,327,central_abasto,pastoreo,muy_alta,media,"8,9",36,295
2023-08-23,Guanajuato,arrachera,286,supermercado,pastoreo,muy_alta,alta,"4,08",25,101
2021-09-25,Yucatán,costilla,255,digital,pastoreo,baja,baja,"5,16",16,223
2024-05-28,Oaxaca,costilla,245,central_abasto,pastoreo,media,media,"7,68",12,198
2022-08-13,Oaxaca,costilla,239,central_abasto,mixto,media,media,"7,84",24,196
2024-10-24,Querétaro,arrachera,307,digital,pastoreo,muy_alta,media,"8,04",25,199
2021-08-01,Sinaloa,bistec,250,supermercado,mixto,muy_alta,alta,"8,02",22,76
2024-12-16,CDMX,bistec,250,central_abasto,mixto,alta,baja,"4,84",38,248
2022-05-31,Coahuila,arrachera,289,digital,engorda_corral,media,media,"8,7",36,240
2022-05-25,Jalisco,costilla,269,central_abasto,engorda_corral,muy_alta,media,"3,51",18,69
2024-09-02,Puebla,sirloin,280,central_abasto,pastoreo,baja,media,"7,77",18,242
2021-03-14,Michoacán,bistec,220,tradicional,pastoreo,muy_alta,baja,"4,84",11,80
2022-08-17,Sonora,arrachera,280,supermercado,engorda_corral,baja,baja,"8,51",28,153
2023-05-23,Querétaro,sirloin,314,supermercado,mixto,muy_alta,alta,"3,98",29,228
2021-11-24,Guanajuato,carne_molida,237,supermercado,engorda_corral,muy_alta,alta,"5,29",22,249
2023-02-25,Veracruz,costilla,226,supermercado,pastoreo,baja,media,5,20,152
2023-09-08,CDMX,costilla,294,digital,pastoreo,muy_alta,baja,"6,49",14,219
2022-10-27,Sinaloa,costilla,283,supermercado,mixto,alta,media,"6,27",26,287
2021-05-15,Oaxaca,arrachera,251,supermercado,engorda_corral,baja,alta,"6,15",28,229
2024-06-04,Querétaro,bistec,257,tradicional,engorda_corral,muy_alta,media,"8,05",32,45
2022-09-12,Chiapas,bistec,280,supermercado,engorda_corral,muy_alta,media,"6,9",25,63
2023-03-15,Chiapas,costilla,238,digital,pastoreo,alta,alta,"3,76",23,226
2021-09-25,Puebla,carne_molida,221,digital,engorda_corral,media,media,"8,86",30,269
2023-12-23,Puebla,carne_molida,210,central_abasto,mixto,muy_alta,alta,"3,95",26,270
2021-11-15,Sonora,sirloin,339,central_abasto,mixto,alta,media,"8,69",36,141
2024-08-05,Yucatán,arrachera,299,tradicional,pastoreo,muy_alta,media,"5,02",10,229
2024-05-21,Chiapas,carne_molida,206,digital,engorda_corral,alta,media,"4,58",33,106
2024-06-19,Oaxaca,bistec,242,digital,mixto,alta,alta,"6,03",16,251
2022-03-06,CDMX,carne_molida,210,supermercado,pastoreo,baja,baja,"3,95",34,192
2024-04-30,Guanajuato,carne_molida,206,supermercado,mixto,media,media,"4,16",19,122
2021-02-17,Nuevo León,arrachera,295,central_abasto,engorda_corral,baja,baja,"5,92",36,294
2024-03-29,Oaxaca,carne_molida,171,tradicional,engorda_corral,baja,alta,"3,78",35,182
2023-09-06,Sinaloa,bistec,263,central_abasto,pastoreo,muy_alta,baja,"9,36",28,242
2021-03-16,Nuevo León,bistec,205,tradicional,mixto,baja,media,"5,42",15,242
2024-01-10,Oaxaca,bistec,204,tradicional,mixto,baja,alta,"5,65",22,104
2021-12-06,Querétaro,costilla,291,digital,engorda_corral,muy_alta,media,"4,2",35,290
2021-02-20,Coahuila,carne_molida,197,digital,pastoreo,alta,alta,"7,39",18,273
2024-04-11,Querétaro,carne_molida,203,digital,mixto,alta,alta,"4,96",23,112
2022-01-19,Coahuila,costilla,267,central_abasto,mixto,alta,baja,"6,89",20,153
2021-10-06,Sinaloa,bistec,220,central_abasto,pastoreo,baja,baja,"5,25",32,285
2023-09-30,Oaxaca,costilla,241,supermercado,pastoreo,media,alta,"4,3",19,207
2023-01-23,Sonora,arrachera,294,tradicional,pastoreo,alta,baja,"3,72",32,89
2021-05-23,Nuevo León,costilla,254,tradicional,mixto,baja,baja,"5,4",14,262
2022-10-25,Nuevo León,costilla,253,tradicional,mixto,alta,alta,"6,17",13,229
2022-03-08,Sinaloa,arrachera,301,supermercado,engorda_corral,alta,alta,"9,17",26,125
2023-09-19,Guanajuato,bistec,194,tradicional,mixto,baja,alta,"7,24",10,244
2022-01-02,Jalisco,sirloin,298,central_abasto,pastoreo,media,media,"5,59",17,276
2023-03-13,Sinaloa,bistec,240,tradicional,engorda_corral,baja,baja,"4,19",16,239
2022-10-09,Guanajuato,costilla,222,central_abasto,pastoreo,baja,alta,"4,7",10,179
2023-02-28,Veracruz,bistec,252,supermercado,mixto,media,baja,"5,91",38,90
2023-12-05,Guanajuato,arrachera,240,digital,pastoreo,baja,alta,"6,19",27,251
2023-06-18,Yucatán,sirloin,263,tradicional,engorda_corral,baja,alta,"7,73",20,49
2021-03-19,Nuevo León,bistec,234,supermercado,pastoreo,alta,alta,"9,09",12,80
2024-02-02,Oaxaca,bistec,240,supermercado,pastoreo,muy_alta,alta,"6,4",11,220
2022-03-17,CDMX,arrachera,287,central_abasto,pastoreo,alta,media,"5,87",11,178
2022-10-22,Sinaloa,bistec,224,tradicional,pastoreo,media,baja,"3,94",33,295
2024-06-07,Oaxaca,bistec,240,supermercado,pastoreo,alta,media,"8,58",12,52
2023-06-04,Puebla,bistec,223,tradicional,pastoreo,alta,alta,"5,01",35,245
2024-04-15,Nuevo León,arrachera,306,supermercado,mixto,muy_alta,alta,"9,49",25,165
2023-04-08,Nuevo León,arrachera,261,tradicional,pastoreo,media,alta,"3,59",28,141
2023-05-30,Veracruz,carne_molida,199,tradicional,mixto,muy_alta,media,"7,91",37,276
2021-07-25,Jalisco,costilla,248,supermercado,mixto,alta,alta,"3,99",34,285
2023-07-22,Michoacán,costilla,294,supermercado,engorda_corral,media,baja,"3,73",15,231
2023-03-18,Michoacán,costilla,226,supermercado,pastoreo,baja,alta,"9,41",18,67
2024-02-28,CDMX,carne_molida,168,central_abasto,pastoreo,baja,media,"4,6",17,94
2023-04-13,Querétaro,bistec,244,digital,engorda_corral,baja,media,"6,56",27,57
2022-08-03,Jalisco,carne_molida,187,tradicional,engorda_corral,media,alta,"7,48",18,169
2024-09-17,Querétaro,costilla,256,tradicional,engorda_corral,alta,media,"3,82",15,173
2023-06-16,Coahuila,arrachera,291,digital,engorda_corral,baja,baja,"8,9",26,224
2021-07-15,Querétaro,bistec,252,tradicional,pastoreo,media,baja,"8,08",35,237
2022-06-18,Veracruz,bistec,264,supermercado,engorda_corral,alta,alta,"3,53",11,142
2022-06-06,Oaxaca,arrachera,282,tradicional,engorda_corral,alta,alta,"8,59",31,210
2024-03-02,Nuevo León,costilla,274,supermercado,mixto,media,media,4,20,223
2023-03-22,Chiapas,bistec,226,digital,engorda_corral,media,alta,"7,04",16,64
2021-12-26,Nuevo León,costilla,290,digital,engorda_corral,muy_alta,media,"7,08",21,300
2023-08-18,Oaxaca,arrachera,277,digital,mixto,baja,baja,"7,28",36,169
2023-04-21,Chiapas,arrachera,283,supermercado,mixto,baja,baja,"9,46",28,84
2021-01-03,Chiapas,carne_molida,221,central_abasto,mixto,muy_alta,alta,"9,49",14,217
2023-02-24,Sinaloa,costilla,250,central_abasto,pastoreo,muy_alta,alta,"5,83",36,197
2024-01-29,CDMX,arrachera,286,supermercado,pastoreo,muy_alta,alta,"5,47",23,187
2024-09-04,Querétaro,carne_molida,198,digital,engorda_corral,media,alta,"8,55",24,133
2024-09-17,Sinaloa,bistec,222,central_abasto,engorda_corral,media,alta,"7,64",23,111
2022-02-09,Querétaro,carne_molida,196,supermercado,pastoreo,baja,baja,"4,7",10,157
2023-07-26,Jalisco,bistec,179,central_abasto,pastoreo,baja,alta,"9,12",33,158
2022-06-08,Oaxaca,sirloin,361,supermercado,engorda_corral,media,baja,"6,48",20,231
2024-11-18,Veracruz,sirloin,309,tradicional,pastoreo,alta,media,"5,43",36,207
2022-03-01,Guanajuato,carne_molida,244,supermercado,pastoreo,muy_alta,baja,9,12,231
2024-11-30,Chiapas,arrachera,287,supermercado,engorda_corral,media,alta,"6,74",22,183
2021-04-12,Guanajuato,carne_molida,229,digital,mixto,alta,baja,"8,07",30,222
2021-03-16,Sinaloa,carne_molida,205,tradicional,mixto,media,baja,"5,89",13,106
2021-11-02,Oaxaca,bistec,256,supermercado,pastoreo,alta,baja,"5,23",29,218
2023-05-22,Michoacán,bistec,250,tradicional,engorda_corral,alta,media,"6,99",11,62
2021-12-28,Querétaro,costilla,271,supermercado,mixto,muy_alta,media,"8,51",25,126
2024-08-13,Veracruz,bistec,207,central_abasto,pastoreo,baja,alta,"4,08",10,98
2023-03-22,Querétaro,sirloin,344,tradicional,mixto,muy_alta,baja,"8,61",35,150
2024-09-30,Jalisco,arrachera,260,central_abasto,mixto,baja,alta,"7,02",16,193
2024-07-30,Nuevo León,costilla,266,central_abasto,mixto,alta,baja,"7,31",14,112
2024-02-21,Querétaro,carne_molida,195,central_abasto,mixto,baja,alta,"7,22",31,41
2021-01-18,Michoacán,bistec,279,supermercado,pastoreo,alta,baja,"3,8",24,113
2021-08-25,CDMX,costilla,258,tradicional,mixto,alta,media,"4,4",19,217
2024-12-17,Guanajuato,sirloin,263,tradicional,pastoreo,baja,alta,"4,04",20,125
2023-03-10,Jalisco,sirloin,310,tradicional,engorda_corral,alta,alta,"4,54",16,189
2021-04-28,Jalisco,arrachera,274,central_abasto,pastoreo,alta,alta,"9,25",23,179
2024-09-08,Jalisco,carne_molida,168,tradicional,mixto,baja,alta,"7,95",25,168
2021-01-12,Sinaloa,bistec,252,digital,engorda_corral,media,baja,"9,21",30,149
2022-07-03,CDMX,carne_molida,168,tradicional,pastoreo,baja,alta,"4,1",12,196
2023-02-27,Michoacán,sirloin,320,supermercado,mixto,muy_alta,alta,"6,7",24,255
2021-07-05,Veracruz,arrachera,273,central_abasto,pastoreo,media,baja,"6,77",38,101
2022-11-11,Chiapas,costilla,307,central_abasto,engorda_corral,muy_alta,baja,"8,52",18,198
2021-01-31,Michoacán,costilla,308,digital,engorda_corral,alta,baja,"6,91",37,47
2023-07-15,Guanajuato,costilla,248,digital,pastoreo,muy_alta,media,"5,59",16,246
2024-11-24,Querétaro,costilla,246,central_abasto,mixto,media,alta,"5,74",31,82
2022-09-09,Sinaloa,sirloin,338,central_abasto,mixto,media,baja,"5,64",31,142
2022-07-27,CDMX,sirloin,364,digital,engorda_corral,muy_alta,baja,"6,09",16,156
2023-07-24,Coahuila,costilla,270,supermercado,pastoreo,alta,alta,"8,96",26,213
2024-04-30,Jalisco,arrachera,279,tradicional,mixto,media,media,"5,47",33,108
2021-09-16,Jalisco,carne_molida,196,central_abasto,pastoreo,media,baja,"6,11",37,58
2024-12-16,Guanajuato,carne_molida,164,digital,pastoreo,media,alta,"7,76",10,48
2021-01-16,Chiapas,bistec,241,tradicional,engorda_corral,media,media,"5,63",30,160
2021-09-11,CDMX,arrachera,300,central_abasto,engorda_corral,media,media,"6,86",36,276
2023-11-11,Yucatán,carne_molida,194,digital,mixto,alta,alta,"6,72",31,119
2021-07-25,Coahuila,costilla,246,supermercado,pastoreo,media,alta,"8,2",12,111
2021-06-17,Puebla,sirloin,318,tradicional,engorda_corral,muy_alta,alta,"8,36",38,60
2022-04-25,Oaxaca,sirloin,316,tradicional,mixto,alta,media,"6,2",15,51
2023-07-09,Veracruz,carne_molida,207,central_abasto,mixto,muy_alta,media,"7,25",13,228
2024-09-04,Guanajuato,carne_molida,269,supermercado,engorda_corral,muy_alta,baja,"4,36",37,134
2021-02-11,Querétaro,arrachera,295,tradicional,mixto,baja,baja,"7,66",16,148
2021-08-12,Nuevo León,sirloin,332,central_abasto,engorda_corral,media,baja,"3,87",32,112
2021-01-20,Guanajuato,costilla,208,central_abasto,pastoreo,baja,alta,"6,14",23,82
2022-07-10,Jalisco,sirloin,303,supermercado,mixto,media,media,"3,82",15,50
2022-06-15,Veracruz,carne_molida,225,supermercado,pastoreo,alta,baja,"9,46",11,112
2023-02-06,Yucatán,carne_molida,246,tradicional,engorda_corral,muy_alta,baja,"7,92",30,116
2023-08-25,Nuevo León,arrachera,290,digital,mixto,alta,alta,"9,2",27,122
2022-04-01,Michoacán,bistec,208,central_abasto,pastoreo,media,alta,"9,49",23,199
2022-08-13,Oaxaca,bistec,222,tradicional,engorda_corral,baja,media,"8,49",31,225
2021-07-01,Nuevo León,arrachera,294,supermercado,pastoreo,alta,baja,"8,07",13,260
2021-03-10,Jalisco,sirloin,283,digital,pastoreo,baja,media,"5,31",31,92
2023-06-11,Chiapas,arrachera,246,central_abasto,engorda_corral,baja,alta,"8,78",31,263
2022-12-04,Coahuila,arrachera,307,central_abasto,mixto,muy_alta,media,"3,87",33,45
2021-03-02,Michoacán,bistec,252,central_abasto,mixto,alta,media,"6,42",18,254
2024-01-02,Chiapas,arrachera,303,digital,engorda_corral,baja,baja,"7,27",17,145
2021-06-22,Sinaloa,arrachera,309,digital,mixto,muy_alta,media,"5,05",25,193
2021-03-15,Sonora,arrachera,267,central_abasto,pastoreo,alta,media,"8,48",34,192
2024-03-30,Michoacán,carne_molida,206,supermercado,mixto,baja,baja,"4,1",28,224
2024-10-16,Sonora,arrachera,264,central_abasto,engorda_corral,baja,alta,"8,07",29,242
2024-10-12,Coahuila,sirloin,300,supermercado,pastoreo,media,alta,"5,98",15,171
2021-11-14,Guanajuato,sirloin,260,central_abasto,pastoreo,baja,media,"5,07",31,282
2024-04-04,Puebla,sirloin,287,tradicional,engorda_corral,baja,alta,"9,13",32,230
2023-09-29,Querétaro,sirloin,327,tradicional,engorda_corral,alta,baja,"8,42",14,258
2023-01-01,Querétaro,carne_molida,210,central_abasto,pastoreo,alta,baja,"7,38",23,213
2022-07-08,Michoacán,carne_molida,203,central_abasto,pastoreo,muy_alta,media,"5,69",24,268
2021-07-01,Guanajuato,carne_molida,215,digital,mixto,media,baja,"7,8",32,256
2021-08-23,Veracruz,carne_molida,200,supermercado,mixto,baja,media,"6,58",24,150
2021-10-03,Coahuila,sirloin,322,supermercado,pastoreo,alta,baja,"4,29",16,184
2023-07-27,Chiapas,carne_molida,214,central_abasto,mixto,media,media,"9,44",30,45
2023-06-12,Oaxaca,bistec,209,tradicional,pastoreo,baja,alta,"6,31",34,213
2021-12-31,Coahuila,carne_molida,203,tradicional,engorda_corral,baja,baja,"8,31",21,62
2021-10-31,Nuevo León,sirloin,304,digital,pastoreo,muy_alta,alta,"8,63",36,212
2022-04-07,Veracruz,sirloin,366,central_abasto,engorda_corral,muy_alta,media,"7,68",15,242
